 ,Label,Area,Mean,Min,Max,X,Y
269,R173075-(0001)-.dcm,0.000,2220,2220,2220,26.248,61.972
270,R173075-(0001)-.dcm,0.000,2290,2290,2290,26.934,62.040
271,R173075-(0001)-.dcm,0.000,2306,2306,2306,27.606,62.071
272,R173075-(0001)-.dcm,0.000,2242,2242,2242,28.247,61.949
273,R173075-(0001)-.dcm,0.000,2305,2305,2305,28.987,61.781
274,R173075-(0001)-.dcm,0.000,2129,2129,2129,29.681,61.621
275,R173075-(0001)-.dcm,0.000,2090,2090,2090,30.223,61.354
276,R173075-(0001)-.dcm,0.000,2446,2446,2446,30.810,60.797
277,R173075-(0001)-.dcm,0.000,2359,2359,2359,31.428,60.446
278,R173075-(0001)-.dcm,0.000,2148,2148,2148,31.932,59.927
279,R173075-(0001)-.dcm,0.000,2209,2209,2209,32.367,59.484
280,R173075-(0001)-.dcm,0.000,2172,2172,2172,32.809,58.920
281,R173075-(0001)-.dcm,0.000,2422,2422,2422,33.176,58.363
282,R173075-(0001)-.dcm,0.000,2329,2329,2329,33.527,57.836
283,R173075-(0001)-.dcm,0.000,2323,2323,2323,33.855,57.211
284,R173075-(0001)-.dcm,0.000,2306,2306,2306,34.206,56.623
285,R173075-(0001)-.dcm,0.000,2465,2465,2465,34.526,56.020
286,R173075-(0001)-.dcm,0.000,2149,2149,2149,34.831,55.387
287,R173075-(0001)-.dcm,0.000,2107,2107,2107,35.121,54.845
288,R173075-(0001)-.dcm,0.000,2237,2237,2237,35.388,54.120
289,R173075-(0001)-.dcm,0.000,1966,1966,1966,35.663,53.540
290,R173075-(0001)-.dcm,0.000,2309,2309,2309,35.839,52.892
291,R173075-(0001)-.dcm,0.000,2229,2229,2229,36.006,52.259
292,R173075-(0001)-.dcm,0.000,2475,2475,2475,36.289,51.534
293,R173075-(0001)-.dcm,0.000,2434,2434,2434,36.411,50.900
294,R173075-(0001)-.dcm,0.000,2287,2287,2287,36.571,50.260
295,R173075-(0001)-.dcm,0.000,2304,2304,2304,36.678,49.519
296,R173075-(0001)-.dcm,0.000,2592,2592,2592,36.838,48.848
297,R173075-(0001)-.dcm,0.000,2453,2453,2453,36.831,48.177
298,R173075-(0001)-.dcm,0.000,2414,2414,2414,36.922,47.589
299,R173075-(0001)-.dcm,0.000,2520,2520,2520,36.953,46.879
300,R173075-(0001)-.dcm,0.000,2278,2278,2278,37.067,46.284
301,R173075-(0001)-.dcm,0.000,2486,2486,2486,37.067,45.529
302,R173075-(0001)-.dcm,0.000,2408,2408,2408,37.059,44.941
303,R173075-(0001)-.dcm,0.000,2510,2510,2510,37.159,44.293
304,R173075-(0001)-.dcm,0.000,2181,2181,2181,37.090,43.675
305,R173075-(0001)-.dcm,0.000,2205,2205,2205,37.151,43.095
306,R173075-(0001)-.dcm,0.000,2046,2046,2046,37.204,42.477
307,R173075-(0001)-.dcm,0.000,2132,2132,2132,37.143,41.805
308,R173075-(0001)-.dcm,0.000,2175,2175,2175,37.151,41.134
309,R173075-(0001)-.dcm,0.000,2219,2219,2219,37.136,40.478
310,R173075-(0001)-.dcm,0.000,2395,2395,2395,37.120,39.921
311,R173075-(0001)-.dcm,0.000,2162,2162,2162,37.082,39.417
312,R173075-(0001)-.dcm,0.000,2314,2314,2314,36.953,38.769
