 ,Label,Area,Mean,Min,Max,X,Y
341,R146673-(0001)-.dcm,0.000,2706,2706,2706,77.868,33.103
342,R146673-(0001)-.dcm,0.000,2808,2808,2808,78.053,32.286
343,R146673-(0001)-.dcm,0.000,2915,2915,2915,78.176,31.283
344,R146673-(0001)-.dcm,0.000,2839,2839,2839,78.323,30.411
345,R146673-(0001)-.dcm,0.000,2846,2846,2846,78.439,29.486
346,R146673-(0001)-.dcm,0.000,2930,2930,2930,78.516,28.676
347,R146673-(0001)-.dcm,0.000,2873,2873,2873,78.585,27.720
348,R146673-(0001)-.dcm,0.000,3331,3331,3331,78.601,26.802
349,R146673-(0001)-.dcm,0.000,3217,3217,3217,78.616,25.861
350,R146673-(0001)-.dcm,0.000,3112,3112,3112,78.639,25.059
351,R146673-(0001)-.dcm,0.000,3195,3195,3195,78.616,24.118
352,R146673-(0001)-.dcm,0.000,2826,2826,2826,78.539,23.285
353,R146673-(0001)-.dcm,0.000,2829,2829,2829,78.361,22.452
354,R146673-(0001)-.dcm,0.000,3045,3045,3045,78.084,21.549
355,R146673-(0001)-.dcm,0.000,2876,2876,2876,77.860,20.732
356,R146673-(0001)-.dcm,0.000,3074,3074,3074,77.490,19.907
357,R146673-(0001)-.dcm,0.000,2870,2870,2870,77.127,19.020
358,R146673-(0001)-.dcm,0.000,2893,2893,2893,76.742,18.310
359,R146673-(0001)-.dcm,0.000,2989,2989,2989,76.202,17.531
360,R146673-(0001)-.dcm,0.000,2667,2667,2667,75.863,16.991
361,R146673-(0001)-.dcm,0.000,2814,2814,2814,75.269,16.158
362,R146673-(0001)-.dcm,0.000,2722,2722,2722,74.860,15.472
363,R146673-(0001)-.dcm,0.000,2609,2609,2609,74.389,14.785
364,R146673-(0001)-.dcm,0.000,2804,2804,2804,73.819,14.153
365,R146673-(0001)-.dcm,0.000,2709,2709,2709,73.225,13.528
366,R146673-(0001)-.dcm,0.000,2854,2854,2854,72.654,12.965
367,R146673-(0001)-.dcm,0.000,2768,2768,2768,72.052,12.356
368,R146673-(0001)-.dcm,0.000,2915,2915,2915,71.381,11.901
369,R146673-(0001)-.dcm,0.000,2696,2696,2696,70.718,11.446
370,R146673-(0001)-.dcm,0.000,2907,2907,2907,69.916,11.060
371,R146673-(0001)-.dcm,0.000,3072,3072,3072,69.176,10.682
372,R146673-(0001)-.dcm,0.000,2696,2696,2696,68.535,10.397
373,R146673-(0001)-.dcm,0.000,2552,2552,2552,67.803,10.088
374,R146673-(0001)-.dcm,0.000,2894,2894,2894,66.916,9.919
375,R146673-(0001)-.dcm,0.000,2752,2752,2752,66.198,9.695
